benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
nussinov,LARGE,sequential,1,3093.838,3219.281,3236.212,75.479,0.84,1.00,100.0,PASS
nussinov,LARGE,simd,1,3513.677,3665.663,3683.564,163.047,0.74,0.88,88.1,PASS
nussinov,LARGE,wavefront,1,4140.801,4246.390,4325.220,163.040,0.63,0.75,74.7,PASS
nussinov,LARGE,tiled,1,3901.290,4130.458,4143.406,230.694,0.67,0.79,79.3,PASS
